ATTk590638: msiScript
ATTm590669: msiScriptName
ATTm589839: msiScriptPath
ATTj590670: msiScriptSize
ATTi590747: mSMQAuthenticate
ATTj590744: mSMQBasePriority
ATTe590757: mSMQComputerType
ATTm591241: mSMQComputerTypeEx
ATTj590770: mSMQCost
ATTe590764: mSMQCSPName
ATTi591063: mSMQDependentClientService
ATTi591050: mSMQDependentClientServices
ATTk590772: mSMQDigests
ATTk590790: mSMQDigestsMig
ATTi591062: mSMQDsService
ATTi591052: mSMQDsServices
ATTk590760: mSMQEncryptKey
ATTi590758: mSMQForeign
ATTb590753: mSMQInRoutingServers
ATTj591132: mSMQInterval1
ATTj591133: mSMQInterval2
ATTi590742: mSMQJournal
ATTj590745: mSMQJournalQuota
ATTe590746: mSMQLabel
ATTm591239: mSMQLabelEx
ATTj590765: mSMQLongLived
ATTi590776: mSMQMigrated
ATTm591538: MSMQ-MulticastAddress
ATTi590763: mSMQNameStyle
ATTj590788: mSMQNt4Flags
ATTj590784: mSMQNt4Stub
ATTj590759: mSMQOSType
ATTb590752: mSMQOutRoutingServers
ATTk590749: mSMQOwnerID
ATTb591049: mSMQPrevSiteGates
ATTj590748: mSMQPrivacyLevel
ATTk590775: mSMQQMID
ATTj590787: mSMQQueueJournalQuota
ATTm591067: mSMQQueueNameExt
ATTj590786: mSMQQueueQuota
ATTk590741: mSMQQueueType
ATTj590743: mSMQQuota
ATTm591519: msMQ-Recipient-FormatName
ATTi591061: mSMQRoutingService
ATTi591051: mSMQRoutingServices
ATTi591537: MSMQ-SecuredSource
ATTj590754: mSMQServiceType
ATTj590774: mSMQServices
ATTk590771: mSMQSignCertificates
ATTk590791: mSMQSignCertificatesMig
ATTk590761: mSMQSignKey
ATTb590767: mSMQSite1
ATTb590768: mSMQSite2
ATTi590785: mSMQSiteForeign
ATTb590769: mSMQSiteGates
ATTb591134: mSMQSiteGatesMig
ATTk590777: mSMQSiteID
ATTe590789: mSMQSiteName
ATTm591240: mSMQSiteNameEx
ATTk590751: mSMQSites
ATTi590750: mSMQTransactional
ATTk591161: mSMQUserSid
ATTj590766: mSMQVersion
ATTi590943: msNPAllowDialin
ATTf590947: msNPCalledStationID
ATTf590948: msNPCallingStationID
ATTf590954: msNPSavedCallingStationID
ATTf590969: msRADIUSCallbackNumber
ATTj590977: msRADIUSFramedIPAddress
ATTf590982: msRADIUSFramedRoute
ATTj590995: msRADIUSServiceType
ATTf591013: msRASSavedCallbackNumber
ATTj591014: msRASSavedFramedIPAddress
ATTf591015: msRASSavedFramedRoute
ATTc131096: mustContain
ATTj590577: nameServiceFlags
ATTb131088: nCName
ATTm589911: nETBIOSName
ATTi590673: netbootAllowNewClients
ATTi590678: netbootAnswerOnlyValidClients
ATTi590677: netbootAnswerRequests
ATTj590676: netbootCurrentClientCount
ATTk590183: netbootGUID
ATTk592058: netbootDUID
ATTm590182: netbootInitialization
ATTm590681: netbootIntelliMirrorOSes
ATTi590674: netbootLimitClients
ATTm590683: netbootLocallyInstalledOSes
ATTm590185: netbootMachineFilePath
ATTj590675: netbootMaxClients
ATTm591065: netbootMirrorDataFile
ATTm590679: netbootNewMachineNamingPolicy
ATTb590680: netbootNewMachineOU
ATTb590688: netbootSCPBL
ATTb590684: netbootServer
ATTm591064: netbootSIFFile
ATTm590682: netbootTools
ATTe131531: networkAddress
ATTb590038: nextLevelStore
ATTj589912: nextRid
ATTb590354: nonSecurityMember
ATTb590355: nonSecurityMemberBL
ATTb590127: notificationList
ATTk589913: nTGroupMembers
ATTj590181: nTMixedDomain
ATTk589918: ntPwdHistory
ATTp131353: nTSecurityDescriptor
ATTb49: distinguishedName
ATTb590606: objectCategory
ATTc0: objectClass
ATTj131442: objectClassCategory
ATTm1572870: objectClasses
ATTj590330: objectCount
ATTk589826: objectGUID
ATTr589970: objectSid
ATTj131148: objectVersion
ATTm589975: oEMInformation
ATTk131290: oMObjectClass
ATTj131303: oMSyntax
ATTk590329: oMTGuid
ATTk590157: oMTIndxGuid
ATTm590187: operatingSystem
ATTm590239: operatingSystemHotfix
ATTm590189: operatingSystemServicePack
ATTm590188: operatingSystemVersion
ATTj589968: operatorCount
ATTm590536: optionDescription
ATTj590131: options
ATTf590537: optionsLocation
ATTm10: o
ATTm11: ou
ATTm1376301: organizationalStatus
ATTk131517: originalDisplayTable
ATTk131286: originalDisplayTableMSDOS
ATTm589915: otherLoginWorkstations
ATTm590475: otherMailbox
ATTm1441826: middleName
ATTh591183: otherWellKnownObjects
ATTb32: owner
ATTj590151: packageFlags
ATTm590150: packageName
ATTj590148: packageType
ATTb590381: parentCA
ATTk590509: parentCACertificateChain
ATTk591048: parentGUID
ATTk590487: partialAttributeDeletionList
ATTk590464: partialAttributeSet
ATTq590690: pekKeyChangeInterval
ATTk590689: pekList
ATTk590517: pendingCACertificates
ATTb590519: pendingParentCA
ATTk131397: perMsgDialogDisplayTable
ATTk131398: perRecipDialogDisplayTable
ATTm131687: personalTitle
ATTm590470: otherFacsimileTelephoneNumber
ATTm131349: otherHomePhone
ATTm1376276: homePhone
ATTm590546: otherIpPhone
ATTm590545: ipPhone
ATTm590473: primaryInternationalISDNNumber
ATTm590471: otherMobile
ATTm1376297: mobile
ATTm131090: otherTelephone
ATTm131190: otherPager
ATTm1376298: pager
ATTk1376263: photo
ATTm19: physicalDeliveryOfficeName
ATTb590338: physicalLocationObject
ATTk1441827: thumbnailPhoto
ATTm591154: pKICriticalExtensions
ATTm591158: pKIDefaultCSPs
ATTj591151: pKIDefaultKeySpec
ATTp591159: pKIEnrollmentAccess
ATTk591155: pKIExpirationPeriod
ATTm591157: pKIExtendedKeyUsage
ATTk591152: pKIKeyUsage
ATTj591153: pKIMaxIssuingDepth
ATTk591156: pKIOverlapPeriod
ATTk590030: pKT
ATTk590029: pKTGuid
ATTj590457: policyReplicationFlags
ATTm590052: portName
ATTc131080: possSuperiors
ATTc590739: possibleInferiors
ATTm18: postOfficeBox
ATTm16: postalAddress
ATTm17: postalCode
ATTj28: preferredDeliveryMethod
ATTm1441831: preferredLanguage
ATTb589921: preferredOU
ATTk590362: prefixMap
ATTn29: presentationAddress
ATTk590516: previousCACertificates
ATTb590518: previousParentCA
ATTj589922: primaryGroupID
ATTj591236: primaryGroupToken
ATTj590071: printAttributes
ATTm590061: printBinNames
ATTi590066: printCollate
ATTi590067: printColor
ATTi591135: printDuplexSupported
ATTj590058: printEndTime
ATTm590059: printFormName
ATTi590099: printKeepPrintedJobs
ATTm590070: printLanguage
ATTm590112: printMACAddress
ATTj590065: printMaxCopies
ATTj590062: printMaxResolutionSupported
ATTj590101: printMaxXExtent
ATTj590102: printMaxYExtent
ATTm590113: printMediaReady
ATTm590123: printMediaSupported
ATTj590106: printMemory
ATTj590103: printMinXExtent
ATTj590104: printMinYExtent
ATTm590111: printNetworkAddress
ATTm590096: printNotify
ATTj590114: printNumberUp
ATTm590064: printOrientationsSupported
ATTm590095: printOwner
ATTj590455: printPagesPerMinute
ATTj590109: printRate
ATTm590110: printRateUnit
ATTm590054: printSeparatorFile
ATTm590094: printShareName
ATTm590098: printSpooling
ATTi590105: printStaplingSupported
ATTj590057: printStartTime
ATTm590097: printStatus
ATTm590124: printerName
ATTq589923: priorSetTime
ATTk589924: priorValue
ATTj590055: priority
ATTk589925: privateKey
ATTj590460: privilegeAttributes
ATTm590458: privilegeDisplayName
ATTb590461: privilegeHolder
ATTq590459: privilegeValue
ATTk590642: productCode
ATTm589963: profilePath
ATTh591073: proxiedObjectName
ATTm131282: proxyAddresses
ATTi131595: proxyGenerationEnabled
ATTq589927: proxyLifetime
ATTk590244: publicKeyPolicy
ATTm590710: purportedSearch
ATTj589919: pwdHistoryLength
ATTq589920: pwdLastSet
ATTj589917: pwdProperties
ATTj590282: qualityOfService
ATTm591179: queryFilter
ATTb590432: queryPolicyBL
ATTb590431: queryPolicyObject
ATTm590504: queryPoint
ATTj131106: rangeLower
ATTj131107: rangeUpper
ATTm589825: name
ATTc131098: rDNAttID
ATTk26: registeredAddress
ATTm589929: remoteServerName
ATTm589931: remoteSource
ATTj589932: remoteSourceType
ATTm590633: remoteStorageGUID
ATTk589827: replPropertyMetaData
ATTj590501: replTopologyStayOfExecution
ATTk589828: replUpToDateVector
ATTm589933: replicaSource
ATTb131508: directReports
ATTj591160: replInterval
ATTk131163: repsFrom
ATTk131155: repsTo
ATTk590145: requiredCategories
ATTk590497: retiredReplDSASignatures
ATTr591125: tokenGroups
ATTr591242: tokenGroupsGlobalAndUniversal
ATTr591127: tokenGroupsNoGCAcceptable
ATTj589969: revision
ATTj589977: rid
ATTq590195: rIDAllocationPool
ATTq590194: rIDAvailablePool
ATTb590192: rIDManagerReference
ATTj590198: rIDNextRID
ATTq590196: rIDPreviousAllocationPool
ATTb590493: rIDSetReferences
ATTq590197: rIDUsedPool
ATTm590164: rightsGuid
ATTb33: roleOccupant
ATTm1376262: roomNumber
ATTb590498: rootTrust
ATTm590190: rpcNsAnnotation
ATTm589937: rpcNsBindings
ATTm590191: rpcNsCodeset
ATTj590578: rpcNsEntryFlags
ATTm589938: rpcNsGroup
ATTm589939: rpcNsInterfaceID
ATTm590136: rpcNsObjectID
ATTj589941: rpcNsPriority
ATTm589942: rpcNsProfileEntry
ATTm590138: rpcNsTransferSyntax
ATTm590045: sAMAccountName
ATTj590126: sAMAccountType
ATTk591793: samDomainUpdates
ATTk590035: schedule
ATTj589944: schemaFlagsEx
ATTk589972: schemaIDGUID
ATTk591182: schemaInfo
ATTl590305: schemaUpdate
ATTj131543: schemaVersion
ATTj591178: scopeFlags
ATTm589886: scriptPath
ATTj591128: sDRightsEffective
ATTj131406: searchFlags
ATTk14: searchGuide
ATTb1376277: secretary
ATTr589945: securityIdentifier
ATTb34: seeAlso
ATTj590328: seqNotification
ATTf5: serialNumber
ATTm590047: serverName
ATTb590339: serverReference
ATTb590340: serverReferenceBL
ATTj589981: serverRole
ATTj589978: serverState
ATTm590334: serviceBindingInformation
ATTk589946: serviceClassID
ATTk589947: serviceClassInfo
ATTm590333: serviceClassName
ATTm590481: serviceDNSName
ATTm590483: serviceDNSNameType
ATTk590023: serviceInstanceVersion
ATTm590595: servicePrincipalName
ATTm590149: setupCommand
ATTm590439: shellContextMenu
ATTm590387: shellPropertyPages
ATTm591033: shortServerName
ATTb590468: showInAddressBook
ATTi131241: showInAdvancedViewOnly
ATTr590433: sIDHistory
ATTm590648: signatureAlgorithms
ATTk590186: siteGUID
ATTb590646: siteLinkList
ATTb590645: siteList
ATTb590336: siteObject
ATTb590337: siteObjectBL
ATTb590318: siteServer
ATTm590610: mailAddress
ATTm591171: sPNMappings
ATTm8: st
ATTm9: street
ATTc1572873: structuralObjectClass
ATTc131093: subClassOf
ATTb131079: subRefs
ATTb1638410: subSchemaSubEntry
ATTm590535: superScopeDescription
ATTf590534: superScopes
ATTm590356: superiorDNSRoot
ATTk589949: supplementalCredentials
ATTk30: supportedApplicationContext
ATTm4: sn
ATTj590490: syncAttributes
ATTb590489: syncMembership
ATTb590488: syncWithObject
ATTr590491: syncWithSID
ATTc590022: systemAuxiliaryClass
ATTj590199: systemFlags
ATTc590020: systemMayContain
ATTc590021: systemMustContain
ATTi589994: systemOnly
ATTc590019: systemPossSuperiors
ATTm20: telephoneNumber
ATTk22: teletexTerminalIdentifier
ATTk21: telexNumber
ATTm590472: primaryTelexNumber
ATTb591170: templateRoots
ATTk590709: terminalServer
ATTm131203: co
ATTm1376258: textEncodedORAddress
ATTq590327: timeRefresh
ATTq590326: timeVolChange
ATTm12: title
ATTj131126: tombstoneLifetime
ATTc590719: transportAddressAttribute
ATTm590613: transportDLLName
ATTb590615: transportType
ATTi590630: treatAsLeaf
ATTm590484: treeName
ATTj590294: trustAttributes
ATTk589953: trustAuthIncoming
ATTk589959: trustAuthOutgoing
ATTj589956: trustDirection
ATTb590295: trustParent
ATTm589957: trustPartner
ATTj589958: trustPosixOffset
ATTj589960: trustType
ATTj589979: uASCompat
ATTm1376257: uid
ATTm589961: uNCName
ATTk589914: unicodePwd
ATTm1376300: uniqueIdentifier
ATTb50: uniqueMember
ATTm1966088: unstructuredAddress
ATTf1966082: unstructuredName
ATTk590637: upgradeProductCode
ATTm590714: uPNSuffixes
ATTj589832: userAccountControl
ATTk590469: userCert
ATTm589980: comment
ATTm589962: userParameters
ATTk35: userPassword
ATTm1376264: userClass
ATTk1442008: userPKCS12
ATTm590480: userPrincipalName
ATTm590575: userSharedFolder
ATTm590576: userSharedFolderOther
ATTk1310860: userSMIMECertificate
ATTm589910: userWorkstations
ATTq131192: uSNChanged
ATTq131091: uSNCreated
ATTq131339: uSNDSALastObjRemoved
ATTj131541: USNIntersite
ATTq131193: uSNLastObjRem
ATTq590720: uSNSource
ATTj591180: validAccesses
ATTm590079: vendor
ATTj589965: versionNumber
ATTj590152: versionNumberHi
ATTj590153: versionNumberLo
ATTk590160: volTableGUID
ATTk590158: volTableIdxGUID
ATTj590331: volumeCount
ATTm590125: wbemPath
ATTh590442: wellKnownObjects
ATTl131075: whenChanged
ATTl131074: whenCreated
ATTk589966: winsockAddresses
ATTm131536: wWWHomePage
ATTm590573: url
ATTg24: x121Address
ATTk45: x500uniqueIdentifier
ATTk36: userCertificate
ATTk591734: unixUserPassword
ATTj2424832: uidNumber
ATTj2424833: gidNumber
ATTf2424834: gecos
ATTf2424835: unixHomeDirectory
ATTf2424836: loginShell
ATTj2424837: shadowLastChange
ATTj2424838: shadowMin
ATTj2424839: shadowMax
ATTj2424840: shadowWarning
ATTj2424841: shadowInactive
ATTj2424842: shadowExpire
ATTj2424843: shadowFlag
ATTf2424844: memberUid
ATTf2424845: memberNisNetgroup
ATTf2424846: nisNetgroupTriple
ATTj2424847: ipServicePort
ATTf2424848: ipServiceProtocol
ATTj2424849: ipProtocolNumber
ATTj2424850: oncRpcNumber
ATTf2424851: ipHostNumber
ATTf2424852: ipNetworkNumber
ATTf2424853: ipNetmaskNumber
ATTf2424854: macAddress
ATTf2424855: bootParameter
ATTf2424856: bootFile
ATTf2424858: nisMapName
ATTf2424859: nisMapEntry
ATTm2162988: msSFU30SearchContainer
ATTm2162989: msSFU30KeyAttributes
ATTm2162990: msSFU30FieldSeparator
ATTm2162991: msSFU30IntraFieldSeparator
ATTm2162992: msSFU30SearchAttributes
ATTm2162993: msSFU30ResultAttributes
ATTm2162994: msSFU30MapFilter
ATTm2162995: msSFU30MasterServerName
ATTm2162996: msSFU30OrderNumber
ATTf2162997: msSFU30Name
ATTf2163011: msSFU30Aliases
ATTf2163012: msSFU30KeyValues
ATTf2163027: msSFU30NisDomain
ATTf2163028: msSFU30Domains
ATTf2163029: msSFU30YpServers
ATTj2163030: msSFU30MaxGidNumber
ATTj2163031: msSFU30MaxUidNumber
ATTf2163033: msSFU30NSMAPFieldPosition
ATTb2163034: msSFU30PosixMember
ATTb2163035: msSFU30PosixMemberOf
ATTf2163036: msSFU30NetgroupHostAtDomain
ATTf2163037: msSFU30NetgroupUserAtDomain
ATTj2163038: msSFU30IsValidContainer
ATTf2163040: msSFU30CryptMethod
ATTm591800: msTSProfilePath
ATTm591801: msTSHomeDirectory
ATTm591802: msTSHomeDrive
ATTi591803: msTSAllowLogon
ATTj591804: msTSRemoteControl
ATTj591805: msTSMaxDisconnectionTime
ATTj591806: msTSMaxConnectionTime
ATTj591807: msTSMaxIdleTime
ATTi591808: msTSReconnectionAction
ATTi591809: msTSBrokenConnectionAction
ATTi591810: msTSConnectClientDrives
ATTi591811: msTSConnectPrinterDrives
ATTi591812: msTSDefaultToMainPrinter
ATTm591813: msTSWorkDirectory
ATTm591814: msTSInitialProgram
ATTm591894: msTSEndpointData
ATTj591895: msTSEndpointType
ATTm591896: msTSEndpointPlugin
ATTb591897: msTSPrimaryDesktop
ATTb591899: msTSSecondaryDesktops
ATTb591898: msTSPrimaryDesktopBL
ATTb591902: msTSSecondaryDesktopBL
ATTm591815: msTSProperty01
ATTm591816: msTSProperty02
ATTl591817: msTSExpireDate
ATTl591824: msTSExpireDate2
ATTl591827: msTSExpireDate3
ATTl591830: msTSExpireDate4
ATTm591818: msTSLicenseVersion
ATTm591825: msTSLicenseVersion2
ATTm591828: msTSLicenseVersion3
ATTm591831: msTSLicenseVersion4
ATTm591819: msTSManagingLS
ATTm591826: msTSManagingLS2
ATTm591829: msTSManagingLS3
ATTm591832: msTSManagingLS4
ATTm591833: msTSLSProperty01
ATTm591834: msTSLSProperty02
ATTi2293792: msDFSR-DisablePacketPrivacy
ATTm2293794: msDFSR-DefaultCompressionExclusionFilter
ATTm2293795: msDFSR-OnDemandExclusionFileFilter
ATTm2293796: msDFSR-OnDemandExclusionDirectoryFilter
ATTj2293797: msDFSR-Options2
ATTm2293798: msDFSR-CommonStagingPath
ATTq2293799: msDFSR-CommonStagingSizeInMb
ATTj2293800: msDFSR-StagingCleanupTriggerInPercent
ATTm591860: msDFS-Commentv2
ATTk591856: msDFS-GenerationGUIDv2
ATTl591858: msDFS-LastModifiedv2
ATTk591865: msDFS-LinkIdentityGUIDv2
ATTm591863: msDFS-LinkPathv2
ATTp591864: msDFS-LinkSecurityDescriptorv2
ATTk591857: msDFS-NamespaceIdentityGUIDv2
ATTm591861: msDFS-Propertiesv2
ATTj591854: msDFS-SchemaMajorVersion
ATTj591855: msDFS-SchemaMinorVersion
ATTm591866: msDFS-ShortNameLinkPathv2
ATTk591862: msDFS-TargetListv2
ATTj591859: msDFS-Ttlv2
ATTh591873: msDS-BridgeHeadServersUsed
ATTi591919: msDS-IsUsedAsResourceSecurityAttribute
ATTm591921: msDS-ClaimPossibleValues
ATTq591922: msDS-ClaimValueType
ATTb591923: msDS-ClaimAttributeSource
ATTb591924: msDS-ClaimTypeAppliesToClass
ATTb591925: msDS-ClaimSharesPossibleValuesWith
ATTb591926: msDS-ClaimSharesPossibleValuesWithBL
ATTb591927: msDS-MembersOfResourcePropertyList
ATTb591928: msDS-MembersOfResourcePropertyListBL
ATTm591929: msSPP-CSVLKPid
ATTm591930: msSPP-CSVLKPartialProductKey
ATTk591905: msSPP-CSVLKSkuId
ATTk591906: msSPP-KMSIds
ATTm591907: msSPP-InstallationId
ATTm591908: msSPP-ConfirmationId
ATTk591909: msSPP-OnlineLicense
ATTk591910: msSPP-PhoneLicense
ATTk591911: msSPP-ConfigLicense
ATTk591912: msSPP-IssuanceLicense
ATTk591931: msTPM-SrkPubThumbprint
ATTm591932: msTPM-OwnerInformationTemp
ATTb591933: msTPM-TpmInformationForComputer
ATTb591934: msTPM-TpmInformationForComputerBL
ATTm591952: msDNS-KeymasterZones
ATTi591954: msDNS-IsSigned
ATTi591955: msDNS-SignWithNSEC3
ATTi591956: msDNS-NSEC3OptOut
ATTj591957: msDNS-MaintainTrustAnchor
ATTj591958: msDNS-DSRecordAlgorithms
ATTi591959: msDNS-RFC5011KeyRollovers
ATTj591960: msDNS-NSEC3HashAlgorithm
ATTj591961: msDNS-NSEC3RandomSaltLength
ATTj591962: msDNS-NSEC3Iterations
ATTj591963: msDNS-DNSKEYRecordSetTTL
ATTj591964: msDNS-DSRecordSetTTL
ATTj591965: msDNS-SignatureInceptionOffset
ATTj591966: msDNS-SecureDelegationPollingPeriod
ATTk591967: msDNS-SigningKeyDescriptors
ATTk591968: msDNS-SigningKeys
ATTk591969: msDNS-DNSKEYRecords
ATTi591970: msDNS-ParentHasSecureDelegation
ATTj591971: msDNS-PropagationTime
ATTm591972: msDNS-NSEC3UserSalt
ATTm591973: msDNS-NSEC3CurrentSalt
ATTm591974: msAuthz-EffectiveSecurityPolicy
ATTm591975: msAuthz-ProposedSecurityPolicy
ATTm591976: msAuthz-LastEffectiveSecurityPolicy
ATTm591977: msAuthz-ResourceCondition
ATTr591978: msAuthz-CentralAccessPolicyID
ATTb591979: msAuthz-MemberRulesInCentralAccessPolicy
ATTb591980: msAuthz-MemberRulesInCentralAccessPolicyBL
ATTm591981: msDS-ClaimSource
ATTm591982: msDS-ClaimSourceType
ATTi591983: msDS-ClaimIsValueSpaceRestricted
ATTi591984: msDS-ClaimIsSingleValued
ATTk591990: msDS-GenerationId
ATTb591991: msDS-PrimaryComputer
ATTb591992: msDS-IsPrimaryComputerFor
ATTm591993: msKds-KDFAlgorithmID
ATTk591994: msKds-KDFParam
ATTm591995: msKds-SecretAgreementAlgorithmID
ATTk591996: msKds-SecretAgreementParam
ATTj591997: msKds-PublicKeyLength
ATTj591998: msKds-PrivateKeyLength
ATTk591999: msKds-RootKeyData
ATTj592000: msKds-Version
ATTb592001: msKds-DomainID
ATTq592002: msKds-UseStartTime
ATTq592003: msKds-CreateTime
ATTk592004: msImaging-ThumbprintHash
ATTm592005: msImaging-HashAlgorithm
ATTp592006: msDS-AllowedToActOnBehalfOfOtherIdentity
ATTk592020: msDS-ManagedPassword
ATTk592021: msDS-ManagedPasswordId
ATTk592022: msDS-ManagedPasswordPreviousId
ATTj592023: msDS-ManagedPasswordInterval
ATTp592024: msDS-GroupMSAMembership
ATTq592007: msDS-GeoCoordinatesAltitude
ATTq592008: msDS-GeoCoordinatesLatitude
ATTq592009: msDS-GeoCoordinatesLongitude
ATTm592013: msDS-TransformationRules
ATTb592015: msDS-IngressClaimsTransformationPolicy
ATTb592016: msDS-EgressClaimsTransformationPolicy
ATTb592018: msDS-TDOEgressBL
ATTb592017: msDS-TDOIngressBL
ATTk592014: msDS-TransformationRulesCompiled
ATTm592019: msDS-AppliesToResourceTypes
ATTi592037: msDS-RIDPoolAllocationEnabled
ATTm592038: msDS-cloudExtensionAttribute1
ATTm592039: msDS-cloudExtensionAttribute2
ATTm592040: msDS-cloudExtensionAttribute3
ATTm592041: msDS-cloudExtensionAttribute4
ATTm592042: msDS-cloudExtensionAttribute5
ATTm592043: msDS-cloudExtensionAttribute6
ATTm592044: msDS-cloudExtensionAttribute7
ATTm592045: msDS-cloudExtensionAttribute8
ATTm592046: msDS-cloudExtensionAttribute9
ATTm592047: msDS-cloudExtensionAttribute10
ATTm592048: msDS-cloudExtensionAttribute11
ATTm592049: msDS-cloudExtensionAttribute12
ATTm592050: msDS-cloudExtensionAttribute13
ATTm592051: msDS-cloudExtensionAttribute14
ATTm592052: msDS-cloudExtensionAttribute15
ATTm592053: msDS-cloudExtensionAttribute16
ATTm592054: msDS-cloudExtensionAttribute17
ATTm592055: msDS-cloudExtensionAttribute18
ATTm592056: msDS-cloudExtensionAttribute19
ATTm592057: msDS-cloudExtensionAttribute20
ATTk592064: msDS-IssuerCertificates
ATTj592065: msDS-RegistrationQuota
ATTj592066: msDS-MaximumRegistrationInactivityPeriod
ATTb592085: msDS-DeviceLocation
ATTk592082: msDS-RegisteredOwner
ATTk592087: msDS-RegisteredUsers
ATTq592086: msDS-ApproximateLastLogonTimeStamp
ATTi592072: msDS-IsEnabled
ATTm592073: msDS-DeviceOSType
ATTm592074: msDS-DeviceOSVersion
ATTm592075: msDS-DevicePhysicalIDs
ATTk592076: msDS-DeviceID
ATTj592081: msDS-DeviceObjectVersion
ATTb592060: msds-memberOfTransitive
ATTb592062: msds-memberTransitive
ATTb592027: msDS-parentdistname
ATTm592190: msDS-preferredDataLocation
ATTm592059: msDS-ReplValueMetaDataExt
ATTm592089: msDS-DrsFarmID
ATTk592093: msDS-IssuerPublicCertificates
ATTi592094: msDS-IsManaged
ATTi592095: msDS-CloudIsManaged
ATTk592097: msDS-CloudAnchor
ATTk592098: msDS-CloudIssuerPublicCertificates
ATTi592099: msDS-CloudIsEnabled
ATTm592100: msDS-SyncServerUrl
ATTk592101: msDS-UserAllowedToAuthenticateTo
ATTk592102: msDS-UserAllowedToAuthenticateFrom
ATTq592103: msDS-UserTGTLifetime
ATTk592104: msDS-ComputerAllowedToAuthenticateTo
ATTq592105: msDS-ComputerTGTLifetime
ATTk592106: msDS-ServiceAllowedToAuthenticateTo
ATTk592107: msDS-ServiceAllowedToAuthenticateFrom
ATTq592108: msDS-ServiceTGTLifetime
ATTb592109: msDS-AssignedAuthNPolicySilo
ATTb592110: msDS-AssignedAuthNPolicySiloBL
ATTb592111: msDS-AuthNPolicySiloMembers
ATTb592112: msDS-AuthNPolicySiloMembersBL
ATTb592113: msDS-UserAuthNPolicy
ATTb592114: msDS-UserAuthNPolicyBL
ATTb592115: msDS-ComputerAuthNPolicy
ATTb592116: msDS-ComputerAuthNPolicyBL
ATTb592117: msDS-ServiceAuthNPolicy
ATTb592118: msDS-ServiceAuthNPolicyBL
ATTb592119: msDS-AssignedAuthNPolicy
ATTb592120: msDS-AssignedAuthNPolicyBL
ATTi592121: msDS-AuthNPolicyEnforced
ATTi592122: msDS-AuthNPolicySiloEnforced
ATTm592132: msDS-DeviceMDMStatus
ATTm592134: msDS-ExternalDirectoryObjectId
ATTi592138: msDS-IsCompliant
ATTk592139: msDS-KeyId
ATTk592140: msDS-KeyMaterial
ATTm592141: msDS-KeyUsage
ATTb592142: msDS-KeyPrincipal
ATTb592143: msDS-KeyPrincipalBL
ATTm592144: msDS-DeviceDN
ATTr592145: msDS-ComputerSID
ATTk592146: msDS-CustomKeyInformation
ATTq592147: msDS-KeyApproximateLastLogonTimeStamp
ATTj592149: msDS-DeviceTrustType
ATTr592148: msDS-ShadowPrincipalSid
ATTh592152: msDS-KeyCredentialLink
ATTb592153: msDS-KeyCredentialLink-BL
ATTi592168: msDS-ExpirePasswordsOnSmartCardOnlyAccounts
ATTi592172: msDS-UserAllowedNTLMNetworkAuthentication
ATTi592173: msDS-ServiceAllowedNTLMNetworkAuthentication
ATTj592174: msDS-StrongNTLMPolicy
ATTm592176: msDS-SourceAnchor
ATTm592177: msDS-ObjectSoa
ATTb591870: addressBookRoots2
ATTb591871: globalAddressList2
ATTb591872: templateRoots2
